of_ratio,pressure_bar,temperature_k,gamma,molecular_weight_kg_per_kmol,gas_constant_j_kg_k,density_kg_m3,cp_mass_j_kg_k,cv_mass_j_kg_k,sound_speed_m_per_s,viscosity_pa_s,thermal_conductivity_w_m_k,prandtl_number,cstar_m_per_s,nozzle_area_ratio,exit_mach,exit_pressure_bar,exit_temperature_k,exit_velocity_m_per_s,cf_sea_level,cf_vacuum,isp_sea_level_s,isp_vacuum_s,cf_ideal_1atm,isp_ideal_1atm_s,x_N2,x_CO2,x_H2O,x_CO,x_H2,x_O2,x_NO,x_OH
6.75,30.0,3418.2392275543393,1.2498137412388624,25.12557403930342,330.916324743351,2.6521654223155404,1655.5685360360098,1324.6522112926589,1189.0030555177923,9.434408655168114e-05,0.2585066338698806,0.6042131256664044,1616.2728789944656,15.0,3.7452140180615867,0.18947432898676736,1242.0827165643714,2684.316020547838,1.2489183658681395,1.7555433658681396,205.83918900243827,289.33806449208777,1.4599627606655312,240.62225269644438,0.4920876934197317,0.05891397728792236,0.15288554439705865,0.17220499721843086,0.054823801838908816,0.006247423469764469,0.010189557835721135,0.025748142384927827
7.0,30.0,3424.752856063344,1.24907340156444,25.337198977662755,328.15239859320127,2.6694170814408857,1645.6451398175275,1317.492741224326,1184.8036677846437,9.461027290246296e-05,0.25508389569981527,0.6103675629996302,1611.3812521986542,15.0,3.74236766912352,0.1899055685514065,1248.0078104692589,2676.6209686482644,1.2494002120429624,1.7560252120429622,205.29539426603918,288.54156160097443,1.4601758986503233,239.9290346853873,0.4978148417258415,0.06251469497403209,0.15286453927093002,0.16326821938882488,0.04891707949154782,0.0081142912096239,0.011750909270821912,0.027783406145724058
7.25,30.0,3428.2110824963634,1.2484607320154153,25.533630464873998,325.62790589419893,2.687398583314347,1636.2088707526436,1310.580964858445,1180.5435939509298,9.480585598177783e-05,0.2518018757914813,0.6160485582924733,1606.2616214317022,15.0,3.7400142604118143,0.1902632161649145,1252.2240159235696,2668.471225615683,1.2497996315920432,1.7564246315920433,204.70855824423015,287.69023842633476,1.4603527156418161,239.1957009671002,0.5031436439897919,0.0658557406911517,0.15236291606889246,0.1547831873064757,0.04384878931300756,0.010213105414182423,0.013296232718769927,0.029547925258991976
7.5,30.0,3429.1873431083345,1.2479557494944777,25.716382927668054,323.3138440012796,2.7058626097875553,1627.2313561397937,1303.9175121385138,1176.2708909692813,9.494273836984531e-05,0.24866594555664548,0.6212905453030588,1601.002339418262,15.0,3.738075926904009,0.19055852958719552,1255.0234760658172,2660.0254201182856,1.2501293011666414,1.7567543011666416,204.0921146103012,286.80209306449063,1.460498750406345,238.43635860543677,0.5081192312803874,0.06893828031052887,0.15149399549360001,0.14674448818615163,0.03947883785316553,0.012518819958128577,0.01480677595566669,0.031051687323996855
7.75,30.0,3428.1505777167868,1.2475418582402944,25.88679844954705,321.1854348987185,2.724617379074148,1618.6849252149639,1297.4994903162456,1172.0210969112745,9.503083799427632e-05,0.24567631958870428,0.6261286604643237,1595.6709400466782,15.0,3.736488198483359,0.1908009295981834,1256.6495102037482,2651.405681170484,1.250399810162505,1.757024810162505,203.45649538998458,285.891046434546,1.46061864277117,237.66186442468899,0.5127804168425517,0.07176900547097557,0.15034725515047137,0.13914026579863858,0.03569148246336708,0.01500516374217379,0.016269172737821705,0.03231190163494764
8.0,30.0,3425.4809653403504,1.2472053446801061,26.046058026569064,319.2215347778087,2.7435161106992516,1610.5428660010243,1291.3213312232158,1167.8198464702566,9.507835104475712e-05,0.24282976091110567,0.6305971698515617,1590.3182106358538,15.0,3.7351979349614606,0.19099824968365658,1257.3027664674287,2642.7046488072538,1.2506199510124458,1.7572449510124457,202.80969369556496,284.9677153913927,1.4607162541094505,236.88044943809035,0.5171604050500632,0.07435811720190151,0.14899276989892166,0.1319544531156098,0.032391778672562974,0.01764628449904796,0.017674402046910516,0.033349369163213946
8.25,30.0,3421.4854742149205,1.2469348898171446,26.195198001809867,317.4040760286974,2.7624476370554496,1602.7796512004982,1285.3755751718006,1163.6851399532684,9.50920249342783e-05,0.24012086524788906,0.6347285247317821,1584.9818027479137,15.0,3.7341613677860437,0.19115698956487903,1257.1479017410836,2633.991731000592,1.2507970102310013,1.7574220102310014,202.15777050752635,284.04010604689626,1.4607947906385406,236.09827624224735,0.5212875849018036,0.07671785663203745,0.14748518218466,0.12516846277408658,0.02950204499871841,0.02041775483029105,0.019016808609926234,0.03418608100497554
8.5,30.0,3416.4117383461503,1.2467211364731232,26.335127837681966,315.7175719593957,2.781328558708116,1595.3710968765386,1279.653524917143,1159.6291958128243,9.507741005851527e-05,0.23754298200494123,0.6385528660664819,1579.6892315791076,15.0,3.733342380027781,0.19128254666270125,1256.3198544239717,2625.3183266823225,1.2509370323011197,1.7575620323011196,201.50528053000824,283.1141945780027,1.4608569164587384,235.31990433101308,0.5251862884083359,0.07886147869636528,0.14586701945992958,0.11876240972886525,0.026958695126045703,0.023297113478414237,0.020293269160524183,0.03484373292158921
8.75,30.0,3410.459774737926,1.246556323108817,26.466647161242165,314.14869316461676,2.8000969321610767,1588.294451032559,1274.1457578679422,1155.6599091297876,9.503907798790931e-05,0.23508885017344558,0.6420978284936864,1574.4602732719939,15.0,3.7327110609754515,0.19137941555610144,1254.9293209838297,2616.7220176126175,1.251045046078126,1.757670046078126,200.85561584473194,282.19439472910364,1.4609048512182645,234.54866353683371,0.5288774618564012,0.08080255856156744,0.14417136265988292,0.11271596571939273,0.024709551878476458,0.026264093192651272,0.02150252192731759,0.035342874174667874
9.0,30.0,3403.7915679445446,1.2464339823949102,26.59046115090303,312.6859128530336,2.818707303710549,1581.5284231848875,1268.8425103318539,1151.7819743418625,9.498080399366638e-05,0.2327510230237551,0.6453885324388231,1569.3088368303356,15.0,3.7322425221935385,0.19145135430032534,1253.0673472828992,2608.2298539080316,1.251125252998529,1.7577502529985292,200.21127658396915,281.2839251906971,1.4609404517002818,233.78694670821886,0.5323792358592191,0.08255453793777255,0.14242394686575138,0.10700893793600996,0.022711639258820904,0.029300650106308584,0.022644645792758898,0.035702473192386314
9.25,30.0,3396.5387673485493,1.2463486969935056,26.707193965159014,311.31921342990614,2.8371268530640594,1575.0531695226932,1263.7339560927871,1147.9977376271597,9.490571663656271e-05,0.23052214205309013,0.648447686902955,1564.2444054858688,15.0,3.731915941891282,0.19150152048835703,1250.8090884982519,2599.860893052577,1.2511811806981434,1.7578061806981433,199.57408107317735,280.3850942050092,1.4609652786584628,233.03643586246108,0.5357073983907191,0.08413043949440453,0.14064479550881123,0.1016216477056091,0.020929398990316858,0.03239087561984942,0.02372066472377416,0.03593974548523733
9.5,30.0,3388.8088026105456,1.2462959032774745,26.817400249077643,310.0398450606415,2.8553324238257085,1568.8502472432288,1258.8104021825875,1144.3078377531301,9.481641888523594e-05,0.22839510600964846,0.6512957515146404,1559.2731365637396,15.0,3.7317137991640417,0.19153258144138577,1248.2168464244814,2591.628144510464,1.2512158071981494,1.7578408071981493,198.94532752856375,279.49951808411583,1.4609806510019396,232.29827536893117,0.5388757826692802,0.08554269734427793,0.13884948445176556,0.09653516677877344,0.019333263380336585,0.03552084466091267,0.02473225192351752,0.03607013933037317
9.75,30.0,3380.689726849955,1.246271734379259,26.921574871215583,308.8401275901219,2.8733082354503927,1562.9025492016383,1254.0624216115166,1140.7116872854285,9.471508576425222e-05,0.22636316886381933,0.6539511252285796,1554.3986994704298,15.0,3.7316212631516947,0.19154680286213027,1245.342507868042,2583.5400565802975,1.251231660674969,1.757856660674969,198.32591823807294,278.62828868253735,1.4609876894267206,231.57320434472555,0.5418965830215878,0.08680306451086192,0.13705011777370119,0.09173145559609527,0.017898518076492568,0.03867843559693223,0.025681511054918806,0.03610741128609462
10.0,30.0,3372.254032378324,1.2462728945217785,27.02016114579386,307.71328761847616,2.8910441355569914,1557.1942271104353,1249.4809394919594,1137.2078299214916,9.460354263732826e-05,0.22441998986937275,0.6564303409192345,1549.622909207393,15.0,3.7316257049486934,0.19154612018791903,1242.2294923274762,2575.601645196998,1.2512308996632178,1.7578558996632176,197.7164543270433,277.7721008910784,1.4609873515578844,230.86165714452264,0.5447806122085477,0.08792257368109514,0.13525608135005776,0.08719343222396549,0.01660439697093261,0.04185314220917064,0.026570815981663134,0.036063748114617926
10.25,30.0,3363.561667186164,1.2462965581952261,27.113557767708865,306.65332411873385,2.90853425830369,1551.7106093921477,1245.057285273414,1133.7942063514517,9.448332813020292e-05,0.2225596521632669,0.6587482557834142,1544.946206659919,15.0,3.7317163067034844,0.19153219609116717,1238.9143104771065,2567.815353417153,1.2512153776210622,1.7578403776210623,197.11730829286435,276.9313499838681,1.4609804602865315,230.1638398560099,0.5475375114609492,0.08891153157144945,0.13347462692304335,0.08290499556870932,0.015433360207487411,0.04503589053268665,0.02740269437285058,0.03594990871760039
10.5,30.0,3354.6624305668965,1.246340289525988,27.202124620520355,305.65489770167045,2.925775983119857,1546.4381178960468,1240.7832201943763,1130.468353768346,9.435574490541734e-05,0.22077666223825676,0.6609182287879,1540.3680251426395,15.0,3.7318837494618773,0.19150646663327672,1235.427812772186,2560.181709848971,1.2511866947105614,1.7578116947105615,196.52867982604192,276.10620637566797,1.4609677265264653,229.479788888836,0.5501759216199662,0.08977953341326073,0.13171132468867214,0.07885101919440547,0.014370517604402815,0.04821886826014715,0.028179743846085875,0.035775370426853914
10.75,30.0,3345.5978649990916,1.2464019768047054,27.286187719981676,304.7132381950359,2.942769145885677,1541.3641861561669,1236.6509479611311,1127.2275509072913,9.42219004277559e-05,0.21906593649191547,0.6629522836667718,1535.8870650363215,15.0,3.732119960054507,0.19147017887383114,1231.7961897895318,2552.6998252066096,1.2511462399570332,1.757771239957033,195.95063823210137,275.29667223188994,1.460949767766818,228.8094151398157,0.5527036245593645,0.09053549308633792,0.12997041654362257,0.07501732318991924,0.013403166025878318,0.05139536800797299,0.028904572324538694,0.03554847019924087
11.0,30.0,3336.4027714025656,1.2464797797925073,27.366043373783775,303.8240678270049,2.959515421499357,1536.4771807223963,1232.6531128953916,1124.0689269214167,9.408274010818903e-05,0.2174227807148049,0.6648612569521102,1531.5015042593172,15.0,3.7324179076157007,0.19142442122573292,1228.0417788592733,2545.36777451432,1.2510952252542498,1.7577202252542499,195.38315525164384,274.5026251618962,1.4609271230520637,228.15253797856275,0.5551276594206362,0.09118767800717312,0.12825509262351503,0.07139063637613115,0.012520416447933069,0.05455964746515452,0.029579756315125615,0.035276536357194195
11.25,30.0,3327.106417984031,1.2465720865435037,27.441961739989715,302.9835365609819,2.9760178522881153,1531.7663270554986,1228.7827904945166,1120.989540140088,9.393907416300161e-05,0.21584286598647606,0.6666549294553513,1527.2091565070305,15.0,3.7327714370386937,0.1913701483987939,1224.1837160854852,2538.1828867001527,1.2510347132890285,1.7576597132890286,194.82613015078056,273.7238514843016,1.4609002652962493,227.50891098427923,0.5574544197564224,0.09174374999503987,0.12656770833857625,0.06795854939180071,0.01171289243349497,0.057706804734236984,0.030207812081203343,0.034966008495293466
11.5,30.0,3317.7335149254927,1.2466774782756254,27.514189851152892,302.1881677466455,2.9922804790713986,1527.2216400322482,1225.0334722856026,1117.9864362898606,9.379159959320393e-05,0.21432220282271697,0.6683421440496604,1523.0075920701252,15.0,3.7331751336031402,0.1913082017417927,1220.2384658638298,2531.141967092116,1.250965640301865,1.757590640301865,194.27940913549537,272.9600718829705,1.4608696113287527,226.87824171131052,0.5596897342871411,0.09221080573255762,0.12490995586318086,0.06470946586331648,0.010972484653943824,0.06083266867044524,0.030791176804434744,0.03462254521843166
11.75,30.0,3308.3050012195167,1.2467947004708047,27.582954206326097,301.4348120929822,3.0083080552194663,1522.83385963307,1221.3990475400878,1115.056690506894,9.364091819066641e-05,0.21285711556669595,0.6699309087611657,1518.8942292230856,15.0,3.7336242117091496,0.19123932601542293,1216.220252665175,2524.2414671819697,1.2508888348442309,1.757513834844231,193.7428003084123,272.2109610850431,1.460835530180061,226.26020676118162,0.5618389350787951,0.09259541756735055,0.12328299943483306,0.061632551802519364,0.010292150768174399,0.0639337031681188,0.031332196212896464,0.034251119663638675
12.0,30.0,3298.838679051238,1.2469226388596868,27.64846302040024,300.72060830355986,3.0241058302356665,1518.5943913325984,1217.8737830290386,1112.1974361706295,9.348755128567172e-05,0.21144421672600927,0.6714284894620925,1514.866401869906,15.0,3.7341144224967495,0.19116418336037921,1212.1414139140581,2517.4776119149083,1.2508050333913585,1.7574300333913586,193.21608504171505,271.4761627285236,1.4607983499839594,225.6544630732917,0.5639069154885907,0.09290367249405242,0.12168758400766355,0.05871768607482806,0.00966575030067384,0.0670069234642872,0.03183311758162097,0.033856103726505396
3.0,40.0,2392.490903218766,1.2936409771687598,19.269123433754544,431.4914815267851,3.8746945317428856,1900.9440275820325,1469.4525460552475,1155.6282306969028,7.038267627849077e-05,0.2861588498684545,0.46754985274207206,1525.3340942735324,15.0,3.918743608572248,0.22090661006825332,735.0978465035108,2510.2236683286987,1.3485590015413624,1.7285277515413624,209.755933289198,268.85657307276284,1.4873284471592982,231.3402425736605,0.3217537765872649,3.837942404387992e-05,0.00022976605310063406,0.3280379357160688,0.33396027491554886,1.4277462533935438e-13,9.980118699785638e-09,1.7664416248381281e-07
3.25,40.0,2541.945433960706,1.2928141269880316,19.617241333145852,423.83444628908586,3.712765479631389,1871.2866257613198,1447.452179472234,1180.182801519741,7.388068164066654e-05,0.2935782906026816,0.47092014594299286,1558.5934957863847,15.0,3.915376491158556,0.22146509468955805,783.4760481059088,2565.3850563066762,1.3490422683570233,1.7290110183570233,214.40639820959933,274.79570774466816,1.4875760966247078,236.4238989549508,0.34067876308538014,0.00169127070425898,0.010342870271216366,0.3270846051339007,0.31714297224466925,1.4208950373080153e-09,1.3417621687876394e-06,1.912744516985174e-05
3.5,40.0,2680.657848613309,1.2860787286223523,20.216202734610288,411.2771684822303,3.6281397338041192,1848.9134809154777,1437.6363124332474,1190.753236884383,7.695521040522608e-05,0.2951274002639126,0.48210883102577035,1579.5743905747395,15.0,3.8880841893741183,0.22606947626646437,847.6778487736597,2603.4674693385277,1.3530155075777297,1.7329842575777297,217.9325912335267,279.1348271365818,1.489620279623997,239.93576250552923,0.3571889561485329,0.005228133134290216,0.03168820031296887,0.31495883240243344,0.2861777332516317,5.621325597620067e-08,1.0803653045612856e-05,0.00012490195148780558
3.75,40.0,2804.0482925854903,1.2802149257053563,20.78027644355714,400.113186209855,3.5652635412128904,1827.9928225379022,1427.8796363280471,1198.4657294748667,7.969488459703809e-05,0.29519959350199676,0.49350229554224184,1596.0167771604317,15.0,3.8645193949277905,0.23015909390324846,906.7440672820696,2633.7268294284004,1.3565283437783078,1.7364970937783077,220.7728424450585,282.61215554348433,1.4914395608254087,242.72942964194078,0.3726860900832474,0.008763817464344554,0.0517059025857214,0.30306906917106513,0.25657179234783256,5.033888926415506e-07,3.9532798845577985e-05,0.0003800566690336032
4.0,40.0,2913.609897886898,1.2751211783624294,21.30872478129629,390.1905300992601,3.5184538798691154,1808.440235271882,1418.249705172622,1204.0091678048598,8.213614006411378e-05,0.2942053393693625,0.5048796897441299,1608.8654469039532,15.0,3.8441959695839882,0.23377412918875376,960.6842100063939,2657.7243613509368,1.3596211183129354,1.7395898683129354,223.0575617702879,285.3947098053749,1.4930505316001808,244.9478069241902,0.38723708132955187,0.012386891340931171,0.07012685209415635,0.29140092062135875,0.22863363924035598,2.628056195879902e-06,0.00010663681551997437,0.0008686731062746673
4.25,40.0,3010.600313706937,1.2706773536326896,21.8032938654077,381.33974937358704,3.484133697777438,1790.174822776391,1408.835073402804,1207.8144875859641,8.430827902430336e-05,0.2924197103635036,0.5161299088672912,1618.769498304586,15.0,3.826576356993617,0.23697619284039592,1009.6851697458553,2676.5604470032526,1.3623510412087536,1.7423197912087536,224.88131130327122,287.60220200589856,1.4944796466108523,246.69158864348827,0.4008831607820742,0.01616642694637213,0.08680703931363923,0.27987686126408895,0.20253766032925644,1.0028971585284414e-05,0.00023920226672286633,0.0016750263196709785
4.5,40.0,3095.9880812187516,1.2667909978310463,22.26569574820226,373.42029246153487,3.459894022908394,1773.0938028024445,1399.6735103409098,1210.1830940803504,8.623410573213807e-05,0.29004072893039345,0.5271713356525157,1626.1941025440904,15.0,3.8112511594651863,0.23981400641642023,1053.8980013808616,2691.0285265395883,1.364763055510811,1.744731805510811,226.31271965877585,289.32128429614437,1.4957478865037077,248.03336429107972,0.4136546980192987,0.020144034346261736,0.10162782811379706,0.26843957151421566,0.17843915342379613,3.085559034208461e-05,0.000471077438067002,0.0028682256379078384
4.75,40.0,3170.4866988326617,1.2633932854909689,22.697365073064837,366.3184070656768,3.444096518817922,1757.0843348411481,1390.7659277754713,1211.3276230977808,8.793076356329517e-05,0.28721316360996274,0.5379341436366096,1631.472311145129,15.0,3.797916791225304,0.24232402020074997,1093.416428148205,2701.698589770488,1.3668907699456345,1.7468595199456345,227.40124747249564,290.6143217359215,1.4968709462109913,249.02525348624067,0.4255728362809756,0.024334208179702388,0.11450053882576516,0.2570563267815709,0.15646788734266037,8.069414138874962e-05,0.0008394656235540999,0.004486630482141112
5.0,40.0,3234.641312481086,1.2604325335475715,23.099460882627955,359.9418471452797,3.435591513471385,1742.0343309152909,1382.092483770011,1211.4040944823719,8.941141673868957e-05,0.2840471587386847,0.5483517533715732,1634.8508534478583,15.0,3.78634570639855,0.24453355853131292,1128.2972752733187,2708.993770954317,1.3687594145588853,1.7487281645588852,228.1836811812785,291.52766054436535,1.4978605793156812,249.70592877691615,0.4366532494861737,0.028723161612557203,0.12538270674487823,0.24572186238465488,0.13671102889352715,0.00018519608149613977,0.0013791706930504112,0.00652496685348397
5.25,40.0,3288.9482060425503,1.2578677316298077,23.472989411260833,354.214048857556,3.433500972984052,1727.8409335352483,1373.6268846776923,1210.5393084974737,9.068752278460595e-05,0.2806326454630609,0.5583584681304582,1636.5314617413367,15.0,3.776358371673725,0.2464645849027979,1158.6063299899665,2713.260730511511,1.3703892114888467,1.7503579614888467,228.6902315706587,292.09932783222905,1.4987262437509226,250.10708554254515,0.44691232666965547,0.0332692371456483,0.13429519149853178,0.2344598483121877,0.11919473438512503,0.0003808600806762013,0.002115414455689792,0.008928757857912459
5.5,40.0,3333.9721782633014,1.2556629167875692,23.818985481771538,349.0687134645691,3.437059849867671,1714.4161711665047,1365.3474577019356,1208.8515804271112,9.177111596600917e-05,0.27704883227548927,0.5678922519394506,1636.7034953043158,15.0,3.7677996835498844,0.2481372870560636,1184.4708260301359,2714.8259164126193,1.3717985136053876,1.7517672636053876,228.94948041086437,292.3652422899374,1.4994766845489857,250.2586235593859,0.4563740015703865,0.03790762991324927,0.14133147365651144,0.22332006552495284,0.1038715518263602,0.0007124465834729542,0.003057492868186398,0.011600144626768383
5.75,40.0,3370.4210544923976,1.2537832634253507,24.138676160034947,344.4456756049874,3.4455225414776542,1701.689139795464,1357.2434641904765,1206.4620959572321,9.267637656018652e-05,0.27336835143672694,0.576900664174238,1635.5626405848743,15.0,3.760522764260169,0.24957265089792086,1206.1159444894067,2714.0281873613317,1.3730060399513042,1.7529747899513042,228.99128491806445,292.3628432065456,1.5001210743546103,250.19165419062014,0.46507453617342054,0.0425598768118142,0.14665275938605818,0.2123701472312468,0.09062025337208504,0.001226889559554158,0.004195962839411871,0.01441499758704655
6.0,40.0,3399.15339009396,1.2521934071722678,24.43356035857495,340.288623357966,3.458133845878808,1689.6047183878525,1349.3160950298861,1203.496420370161,9.342001251360541e-05,0.26965699562998613,0.5853469277371406,1633.3140610367848,15.0,3.7543817829342485,0.25079347646597216,1223.8699154755545,2711.2245287125797,1.3740317749921886,1.7540005249921888,228.8473044725848,292.1317392316076,1.50066946011537,249.9390240474489,0.4730633057287276,0.04714571024630293,0.15046889067583452,0.2016838140612444,0.07925997671936415,0.00196561742759113,0.005504667150654927,0.017245547244196767
6.25,40.0,3421.1277293610515,1.2508577278644621,24.705384502022458,336.54455438540504,3.4741465520777353,1678.1199455459234,1341.5753911605186,1200.0791387056822,9.402053853316455e-05,0.26597130389676116,0.593213398181915,1630.1641184858674,15.0,3.749232492176703,0.2518239387988667,1238.1387397765034,2706.7757071205497,1.3748966378664584,1.7548653878664584,228.54972551041982,291.71211250250445,1.5011325575936982,249.53398280556223,0.48039967518956356,0.05159352897836409,0.15301184385897681,0.19132944161298676,0.069573942550313,0.002958208518665907,0.006946504288634756,0.019980253122294584
6.5,40.0,3437.3255392290757,1.2497416825049075,24.956045345727947,333.1642695374624,3.4928578187062786,1667.1997665190918,1334.0354969816292,1196.3263525855425,9.44969890454288e-05,0.26235636947413016,0.6005013653340364,1626.3080460511267,15.0,3.744936855604176,0.25268834328950757,1249.3652077553706,2701.024603288906,1.3756214762241488,1.7555902262241487,228.12930767428855,291.14228717013975,1.501521183453474,249.00817118655146,0.4871478149049678,0.055846821408891696,0.15451076798802635,0.18136216931674723,0.061334571372185294,0.004219397995769435,0.008480332410260031,0.022535286174358193
6.75,40.0,3448.6806031524948,1.2488132359485717,25.187471606803143,330.10310633590956,3.5136411588279,1656.8135004892974,1326.7103941533878,1192.3397958138512,9.486765875324729e-05,0.2588451738291092,0.6072279249292144,1621.9197865796696,15.0,3.7413680799821556,0.25340980693189236,1257.9890787828929,2694.2781196391124,1.3762259987778926,1.7561947487778926,227.61372927791166,290.4566811429159,1.5018456536109324,248.38993764233945,0.49337160803975816,0.05986611200030348,0.15517449390456453,0.17182057117280167,0.054323378599772536,0.005749571581910837,0.010066676200141449,0.024857012116093972
7.0,40.0,3456.032396798037,1.248043829521179,25.40152427391899,327.32140514457683,3.535963550491848,1646.9325632872099,1319.611158142633,1188.2040397541593,9.514921946165148e-05,0.2554595044979817,0.6134214822451165,1617.1466668948017,15.0,3.7384139221808255,0.254009314705218,1264.4185023703092,2686.797457526607,1.3767280199472283,1.7566967699472282,227.02667360192729,289.68468603091014,1.5021153506702472,247.70342906373804,0.49913095690963555,0.06362766577184067,0.1551827486786675,0.16272699144785657,0.04834311333429805,0.007537536597597429,0.011671215219908878,0.026918317693779885
7.25,40.0,3460.1052701617596,1.2474087651652035,25.599931705620172,324.78456246537155,3.559387746632283,1637.5293322333375,1312.7447697679659,1183.9864736106722,9.535628261028043e-05,0.25221184579388256,0.6191172714174449,1612.1086296491242,15.0,3.735977823534065,0.25450526052993366,1269.0147214492592,2678.7963875949795,1.3771431052713687,1.7571118552713687,226.38763331716396,288.8504418065044,1.5023385104338236,246.9684221752156,0.5044797652068873,0.06712058696933092,0.15468420472857228,0.15408995980927961,0.04322293485135523,0.009564106269051477,0.013266196308088967,0.02871229717934081
7.5,40.0,3461.5068611470842,1.2468871297219828,25.784258060489087,322.4627444639967,3.58356468943904,1628.576776520341,1306.1140320563443,1179.7390158128562,9.550131344392665e-05,0.24910756267041684,0.6243536708989652,1606.900447541496,15.0,3.7339783568512876,0.2549133813586161,1272.0873545515897,2670.4448178167045,1.3774845397221258,1.7574532897221258,225.7121976782057,287.9732097900668,1.5025221867066005,246.2006469344643,0.5094652680507303,0.07034356737539653,0.15379863359992343,0.14590732147861768,0.03881881640379821,0.011805462634277508,0.014830428106715638,0.030245808610311006
7.75,40.0,3460.7376620636933,1.246461448875732,25.955895960455646,320.330403189337,3.6082211820082475,1620.0484915579998,1299.7180883686626,1175.5005734043068,9.559476173471997e-05,0.2461469294212803,0.629169536720577,1601.5953418225045,15.0,3.7323477063867188,0.2552469346841537,1273.8963183590263,2661.874910714405,1.3777634937842889,1.7577322437842888,225.01257756502133,287.0680378942999,1.5026723270152678,245.41234766543482,0.5141282146111786,0.0733019721952813,0.15262089723771458,0.13816924784482865,0.03501133062122564,0.014235819672955657,0.016348528459888986,0.031534119825334966
8.0,40.0,3458.2054118338183,1.246117227252791,26.116073803154013,318.3657191667574,3.633146475367226,1611.918887794644,1293.5531686278866,1171.299591973728,9.564529631246097e-05,0.24332679701747922,0.6336024701944207,1596.248907414503,15.0,3.731029767631334,0.2555169916317272,1274.6570811181925,2653.1878172089455,1.3779892812906118,1.7579580312906118,224.29819405087727,286.14650127497055,1.5027939015069174,244.61290281080647,0.518503485655038,0.07600551008125879,0.15122535327211187,0.13086076288155124,0.03170235110532782,0.016829299432547185,0.017809900763915164,0.03259695912637915
8.25,40.0,3454.24037514321,1.245842474011419,26.26587043014619,316.5500507689424,3.658179803135224,1604.1633976564265,1287.613346887484,1167.1563530965104,9.566006939553245e-05,0.2406418616073458,0.6376878109095486,1590.9027448936338,15.0,3.7299782337195664,0.25573276161346997,1274.5470594046164,2644.4599581858765,1.3781696398653533,1.7581383898653533,223.57623275949092,285.21739741294573,1.502891046950198,243.80940401351504,0.5226208695648086,0.07846650018782408,0.14966994376997675,0.12396369743831667,0.028811577415625587,0.019561127265225624,0.01920770962511144,0.03345583311563865
8.5,40.0,3449.1095021832402,1.2456272666420907,26.40623239345958,314.8674333492803,3.6831996847378443,1596.7586405175828,1281.8912071683026,1163.0848973080695,9.564497053030714e-05,0.23808557973362474,0.641458139914169,1585.5875594642046,15.0,3.7291548585086067,0.25590190168959837,1273.7119417088104,2635.748414112553,1.3783109958157895,1.7582797458157895,222.85212259418205,284.2873449162966,1.5029672045086224,243.0071534878439,0.5265058397201484,0.08069864208560731,0.14799968167104077,0.1174581253060748,0.02627333161186269,0.022408312370906472,0.020537980355978785,0.03413232716988469
8.75,40.0,3443.0286544310056,1.245463373732266,26.537991176135534,313.3041443479745,3.7081151709257303,1589.6825285614343,1276.3783842134599,1159.0945628844847,9.5604851834574e-05,0.23565080201149224,0.6449431162967781,1580.3256811272267,15.0,3.728527966636907,0.25603079000516277,1272.271369002656,2627.0953276928853,1.3784186970339896,1.7583874470339895,222.12992880022676,283.3612742291766,1.5030252418072876,242.21007061642015,0.5301802597051469,0.08271617431873057,0.14624948812084607,0.11132337868783326,0.024033798477336478,0.025349970982890963,0.02179886037246857,0.034647103441491675
9.0,40.0,3436.1727468536724,1.2453439397588417,26.661879090741756,311.84833559013504,3.7328588803273948,1582.9143170717361,1271.065981481601,1155.1911832445514,9.554371911335116e-05,0.23333019647469205,0.6481695176012414,1575.1330553759342,15.0,3.7280712156373914,0.2561247577003629,1270.32378226948,2618.5313955174624,1.3784972098259414,1.7584659598259413,221.41266609294055,282.44281789145225,1.5030675566288358,241.42101460837475,0.5336629909401986,0.08453331912653408,0.14444644100489462,0.10553874203208803,0.022048735837370194,0.028367416909794517,0.0229900379132061,0.03501936570667769
9.25,40.0,3428.683962155422,1.2452632273277566,26.77854332759015,310.4897274074943,3.7573815565063162,1576.4346095262165,1265.9448821187223,1151.3780024148994,9.546488978897651e-05,0.23111652098361937,0.6511613952020977,1570.0207873983466,15.0,3.72776258790919,0.25618828062871246,1267.9504347769478,2610.078586756763,1.3785502812097168,1.7585190312097168,220.70254347540615,281.53461518814856,1.5030961627378707,240.64203585904923,0.5369704007380567,0.08616392908038838,0.14261152984060665,0.10008391084675024,0.020281615538039116,0.031444110536772776,0.024112296779330952,0.03526662274391907
9.5,40.0,3420.6783244066664,1.245216408901556,26.888558059941456,309.2193564124258,3.781647842766011,1570.2253298608186,1261.0059734483928,1147.6563693238386,9.537112164387273e-05,0.2290027912789242,0.6539402865183707,1564.9963298212574,15.0,3.7275835788817098,0.25622513556890875,1265.2186592988894,2601.7522417192413,1.3785810708954616,1.7585498208954617,220.00115394272825,280.63854787406785,1.5031127598729477,239.8745700630352,0.5401167801635707,0.08762127303652023,0.140761014169844,0.09493928296769523,0.01870213219985342,0.03456552861690027,0.025167181125550584,0.035404634352874
